id,original_title,genres,cast,production_companies,year,revenue
1452,Superman Returns,"['Adventure', 'Fantasy', 'Action', 'ScienceFiction']","['BrandonRouth', 'KevinSpacey', 'KateBosworth', 'JamesMarsden', 'ParkerPosey', 'FrankLangella', 'SamHuntington', 'EvaMarieSaint', 'MarlonBrando', 'KalPenn', 'TristanLakeLeabu', 'DavidFabrizio', 'IanRoberts', 'VincentStone', 'JackLarson', 'NoelNeill', 'KeeganJoyce', 'JordanaBeatty']","['DCComics', 'LegendaryPictures', 'WarnerBros.', 'BadHatHarryProductions']",2006,391081192
10764,Quantum of Solace,"['Adventure', 'Action', 'Thriller', 'Crime']","['DanielCraig', 'OlgaKurylenko', 'MathieuAmalric', 'JudiDench', 'GiancarloGiannini', 'GemmaArterton', 'JeffreyWright', 'DavidHarbour', 'JesperChristensen', 'AnatoleTaubman', 'RoryKinnear', 'TimPigott-Smith', 'JoaquínCosio', 'GlennFoster', 'PaulRitter', 'StanaKatic', 'LucreziaLantedellaRovere', 'NeilJackson', 'OonaChaplin', 'RachelMcDowall', 'GustavoNanez', 'MarkWakeling', 'SarahHadland', 'DavidDecio', 'AaronKing', 'AlexandraPrusa', 'BrandonJovanovich', 'AlexandreKrawetz', 'FernandoGuillénCuervo', 'JesúsOchoa', 'SimonKassianides', '""BrendanOHea""']",['EonProductions'],2008,586090727
58,Pirates of the Caribbean: Dead Man's Chest,"['Adventure', 'Fantasy', 'Action']","['JohnnyDepp', 'OrlandoBloom', 'KeiraKnightley', 'StellanSkarsgård', 'BillNighy', 'JackDavenport', 'KevinMcNally', 'JonathanPryce', 'LeeArenberg', 'MackenzieCrook', 'TomHollander', 'NaomieHarris', 'DavidBailie', 'MartinKlebba', 'DavidSchofield', 'AlexNorton', 'GeoffreyRush', 'DermotKeaney', 'AndyBeckwith', 'CliveAshborn', 'ReggieLee', 'ChristopherAdamson', 'JonathanLinsley', 'JohnBoswall', 'MaxBaker', 'SteveSpeirs', 'LaurenMaher', 'VanessaBranch', 'LukedeWoolfson', 'JonathanKite', 'Ho-KwanTse', 'PeterDonaldBadalamentiII', 'ChristopherS.Capp']","['WaltDisneyPictures', 'JerryBruckheimerFilms', 'SecondMateProductions']",2006,1065659812
57201,The Lone Ranger,"['Action', 'Adventure', 'Western']","['JohnnyDepp', 'ArmieHammer', 'WilliamFichtner', 'HelenaBonhamCarter', 'JamesBadgeDale', 'TomWilkinson', 'RuthWilson', 'BarryPepper', 'JamesFrain', 'MasonCook', '""MattOLeary""', 'LeonRippy', 'HarryTreadaway', 'DamonHerriman', 'W.EarlBrown', 'GilBirmingham', 'SaginawGrant', 'StephenBrodie', 'MatthewPage', 'NickW.Nicholson', 'BryantPrince', 'JDCullum', 'JoaquínCosio', 'TimothyV.Murphy', 'DamonCarney', 'KevinWiggins', 'ChadBrummett', 'RobertBaker', 'LewTemple', 'StephenRoot', 'RandyOglesby', 'BradGreenquist', 'RanceHoward', 'LeonardEarlHowze', 'TravisHammer', 'SteveCorona', 'JackAxelrod', 'ChristopherHagen', 'FredaFohShen', 'MargaretBowman', 'LuzP.Mendez', 'LainaLoucks', 'DevonJ.Adams', 'DesiraeAnslover', 'CharlotteCormier', 'MeganPribyl', 'BrianaVanSchuyver', 'JulieStracener', 'ChadRandall', 'JasonE.Hill', 'BethBailey', 'JoanneCamp', 'BobRumnock', 'TaitFletcher', 'AlexKnight', 'ArgosMacCallum', 'PokeyLafarge', 'JoeyGlynn', 'AdamHoskins', 'RyanKoenig']","['WaltDisneyPictures', 'JerryBruckheimerFilms', 'InfinitumNihil', 'SilverBulletProductions(II)', 'BlindWinkProductions', 'ClassicMedia']",2013,89289910
49521,Man of Steel,"['Action', 'Adventure', 'Fantasy', 'ScienceFiction']","['HenryCavill', 'AmyAdams', 'MichaelShannon', 'KevinCostner', 'DianeLane', 'RussellCrowe', 'LaurenceFishburne', 'AntjeTraue', 'ChristopherMeloni', 'JadinGould', 'TahmohPenikett', 'AyeletZurer', 'RichardSchiff', 'DylanSprayberry', 'MichaelKelly', 'CarlaGugino', 'RichardCetrone', 'MackenzieGray', 'JulianRichings', 'MaryBlack', 'SamanthaJo', 'RebeccaBuller', 'ChristinaWren', 'DavidLewis', 'DougAbrahams', 'BradKelly', 'AlessandroJuliani', 'JackFoley', 'RobertGerdisch', 'HarryLennix', 'JacquelineScislowski', 'SeanCampbell', 'RajLal']","['LegendaryPictures', 'WarnerBros.', 'DCEntertainment', 'Syncopy', 'CruelandUnusualFilms']",2013,662845518
2454,The Chronicles of Narnia: Prince Caspian,"['Adventure', 'Family', 'Fantasy']","['BenBarnes', 'WilliamMoseley', 'AnnaPopplewell', 'SkandarKeynes', 'GeorgieHenley', 'SergioCastellitto', 'AliciaBorrachero', 'PeterDinklage', 'WarwickDavis', 'VincentGrass', 'PierfrancescoFavino', 'DamiánAlcázar', 'SimónAndreu', 'PredragBjelac', 'ShaneRangi', 'CornellJohn', 'LiamNeeson', 'KenStott', 'TildaSwinton', 'EddieIzzard', 'KláraIssová']","['WaltDisney', 'WaldenMedia', 'StillkingFilms', 'OzumiFilms', 'Propeler', 'SilverbellFilms', 'RevolutionSunStudios']",2008,419651413
24428,The Avengers,"['ScienceFiction', 'Action', 'Adventure']","['RobertDowneyJr.', 'ChrisEvans', 'MarkRuffalo', 'ChrisHemsworth', 'ScarlettJohansson', 'JeremyRenner', 'TomHiddleston', 'ClarkGregg', 'CobieSmulders', 'StellanSkarsgård', 'SamuelL.Jackson', 'GwynethPaltrow', 'PaulBettany', 'JennyAgutter', 'WalterPerez', 'PowersBoothe', 'StanLee', 'ArthurDarbinyan', 'DonaldLi', 'AshleyJohnson', 'HarryDeanStanton', 'AliciaSixtos', 'DieterRiesle', 'JamieMcShane', 'JeffWolfe', 'JerzySkolimowski', 'MaximilianoHernández', 'AlexisDenisof', 'JamesEckhouse', 'EnverGjokaj', 'DamionPoitier', 'TinaBenko', 'KirillNikiforov', '""MlaahKaurSingh""', 'RashmiRustagi', 'WarrenKole', 'JesseGarcia', 'KennethTigar', 'JoshCowdery', 'KatsumiKomatsu', 'YumikoKomatsu', 'MomokoKomatsu', 'RobertClohessy', 'FernandaToker', 'AndreaVecchio', 'RobinSwoboda', 'BrentMcGee', 'MichaelZhang', 'William-ChristopherStephens', 'KelleyRobins', 'RomyRosemont', 'PatKiernan', 'ThomasRoberts', 'JillianMorgese', 'CatherineAnderson', 'RicardoAndres', 'LoganBennett', 'MayankBhatter', 'SharitaBone', 'JasonBotsford', 'MaryKateCampbell', 'GeneN.Chavez', 'LaylaCushman', 'RobertDean', 'RickDremann', 'JeffreyFeingold', 'LouFerrigno', 'RodFielder', 'EricFrank', 'IsraelHall', 'CarmenDeeHarris', 'AlexanderChristopherJones', 'MikeKarban', 'DemoineKinney', 'AndrewKnode', 'AnnetteLawless', 'KimberlyJ.Mahoney', 'ToddManes', 'JorgeMardel', 'TiffanySanderMcKenzie', 'MichaelMcMillan', 'SeanMeehan', 'JotiNagra', 'HollyNeelie', 'CalebDanielNoal', '""JosephOBrien""', 'JeremyOrr', 'NatePaige', 'MartinPalmer', 'MariaPerossa', 'CalebPieplow', 'AlexanderDanielPimentel', 'FrankPowers', 'JaimePowers', 'BrentReichert', 'KellyRuble', 'GinaSarno', 'RobertB.SchneiderIV', 'JeffSeich', 'ChristinaShaffer', 'AlondaShevette', 'DouglasSlygh', 'ColinStrause', 'RobertP.Thitoff', 'GeorgeThomas', 'ShaneThompson', 'JerryLeeTucker', 'TaiUrban', 'ChrisVaina', 'SandraWeston', 'SethZielicke', 'AlexDeCourville', 'DebbieScaletta', 'Andrea-NicholeOlivas', 'TinaGrimm']","['ParamountPictures', 'MarvelStudios']",2012,1519557910
1865,Pirates of the Caribbean: On Stranger Tides,"['Adventure', 'Action', 'Fantasy']","['JohnnyDepp', 'PenélopeCruz', 'IanMcShane', 'KevinMcNally', 'GeoffreyRush', 'SamClaflin', 'AstridBergès-Frisbey', 'StephenGraham', 'GregEllis', '""DamianOHare""', 'ÓscarJaenada', 'RichardGriffiths', 'KeithRichards', 'GemmaWard', 'JudiDench', 'IanMercer', 'RobbieKay', 'ChristopherFairbank', 'YukiMatsuzaki', 'SteveEvets', 'BronsonWebb', 'DerekMears', 'DeobiaOparei', 'SebastianArmesto', 'AntonLesser', 'RogerAllam', 'PaulBazely', 'RichardThomson', 'DannyLeBoyer', 'AlanJ.Utley-Moore', 'LukeRoberts', 'EmiliaJones', 'SanyaHughes', 'LeJon', 'SiegfriedPeters']","['WaltDisneyPictures', 'JerryBruckheimerFilms', 'MovingPictureCompany(MPC)']",2011,1045713802
41154,Men in Black 3,"['Action', 'Comedy', 'ScienceFiction']","['WillSmith', 'TommyLeeJones', 'JoshBrolin', 'MichaelStuhlbarg', 'EmmaThompson', 'JemaineClement', 'NicoleScherzinger', 'AliceEve', 'BillHader', 'MichaelChernus', 'DavidRasche', 'KeoneYoung', 'CayenMartin', 'MikeColter', 'MelaHudson', 'WillArnett', 'KelvinDavis', 'DanBittner']","['AmblinEntertainment', 'MediaMagikEntertainment', 'ImagenationAbuDhabiFZ', 'HemisphereMediaCapital', 'Parkes/MacDonaldProductions']",2012,624026776
122917,The Hobbit: The Battle of the Five Armies,"['Action', 'Adventure', 'Fantasy']","['MartinFreeman', 'IanMcKellen', 'RichardArmitage', 'KenStott', 'GrahamMcTavish', 'WilliamKircher', 'JamesNesbitt', 'StephenHunter', '""DeanOGorman""', 'AidanTurner', 'JohnCallen', 'PeterHambleton', 'JedBrophy', 'MarkHadlow', 'AdamBrown', 'OrlandoBloom', 'EvangelineLilly', 'LeePace', 'CateBlanchett', 'HugoWeaving', 'ChristopherLee', 'IanHolm', 'MikaelPersbrandt', 'SylvesterMcCoy', 'LukeEvans', 'StephenFry', 'JohnBell', 'RyanGage', 'PeggyNesbitt', 'MaryNesbitt', 'ManuBennett', 'JohnTui', 'BillyConnolly', 'BenedictCumberbatch', 'KellyKilgour', 'SarahPeirse', 'NickBlake', 'SimonLondon', 'ConanStevens', 'AllanSmith', 'MirandaHarcourt', 'ThomasinMcKenzie']","['WingNutFilms', 'NewLineCinema', 'WarnerBros.Pictures', '3Foot7', 'Metro-Goldwyn-Mayer(MGM)']",2014,956019788
1930,The Amazing Spider-Man,"['Action', 'Adventure', 'Fantasy']","['AndrewGarfield', 'EmmaStone', 'RhysIfans', 'DenisLeary', 'CampbellScott', 'IrrfanKhan', 'MartinSheen', 'SallyField', 'MaxCharles', 'ChrisZylka', 'EmbethDavidtz', 'LeifGantvoort', 'HannahMarks', 'KelseyAsbille', 'C.ThomasHowell', 'StanLee', 'MichaelMassee', 'MichaelPapajohn', 'KariColeman', 'CharlieDePew', 'SkylerGisondo', 'JacobRodier', 'JakeKeiffer', 'KevinMcCorkle', 'BarbaraEveHarris', 'DanielleBurgio', 'MichaelBarra', 'AndyPessoa', 'AndyGladbach', 'RingHendricks-Tellefsen', 'TomWaite', 'KeithCampbell', 'SteveDeCastro', 'JamesChen', 'AlexanderBedria', 'JohnBurke', 'JillFlint', 'MarkDaugherty', 'MiltonGonzález', 'VincentLaresca', 'DamienLemon', 'TyUpshaw', 'TiaTexada', 'JayCaputo', 'TerryBozeman', 'JenniferLyons', 'AmberStevens', 'ZoeyDeutch', 'JodyCosgrove-Kao', 'MaxBogner', 'EthanCohn', 'MilesElliot', 'MirandaLaDawnHill', 'AmandaMacDonald', 'MauryMorgan', 'AmyNovondo', 'KristinQuick']","['ColumbiaPictures', 'LauraZiskinProductions', 'MarvelEntertainment']",2012,752215857
20662,Robin Hood,"['Action', 'Adventure']","['RussellCrowe', 'CateBlanchett', 'MaxvonSydow', 'WilliamHurt', 'MarkStrong', 'OscarIsaac', 'DannyHuston', 'EileenAtkins', 'MarkAddy', 'MatthewMacfadyen', 'KevinDurand', 'ScottGrimes', 'AlanDoyle', 'DouglasHodge', 'LéaSeydoux', 'JonathanZaccaï', 'RobertPugh', 'GerardMcSorley', 'VeliborTopic', 'CiaranFlynn', 'SimonMcBurney', 'MarkLewisJones', 'BronsonWebb', 'DenisMénochet', 'RubyBentall', 'JessicaRaine', 'JohnNicholas', 'RoyHolder', 'DeniseGough', 'LukeEvans', 'ArthurDarvill', 'GianninaFacio', 'RalphIneson', 'JakeCurran']","['ImagineEntertainment', 'UniversalPictures', 'ScottFreeProductions', 'RelativityMedia']",2010,310669540
57158,The Hobbit: The Desolation of Smaug,"['Adventure', 'Fantasy']","['MartinFreeman', 'IanMcKellen', 'RichardArmitage', 'KenStott', 'GrahamMcTavish', 'WilliamKircher', 'JamesNesbitt', 'StephenHunter', '""DeanOGorman""', 'AidanTurner', 'BenedictCumberbatch', 'LeePace', 'LukeEvans', 'EvangelineLilly', 'OrlandoBloom', 'MikaelPersbrandt', 'ManuBennett', 'StephenFry', 'JohnBell', 'SylvesterMcCoy', 'TerryNotary', 'PeterHambleton', 'CateBlanchett', 'StephenColbert', 'JedBrophy', 'SarahPeirse', 'MaryNesbitt', 'PeggyNesbitt', 'MarkHadlow', 'JohnCallen', 'AdamBrown', 'BenMitchell']","['WingNutFilms', 'NewLineCinema', 'WarnerBros.Pictures', 'Metro-Goldwyn-Mayer(MGM)']",2013,958400000
2268,The Golden Compass,"['Adventure', 'Fantasy']","['DakotaBlueRichards', 'NicoleKidman', 'DanielCraig', 'SamElliott', 'EvaGreen', 'FreddieHighmore', 'IanMcKellen', 'BenWalker', 'IanMcShane', 'KristinScottThomas', 'KathyBates', 'JimCarter', 'TomCourtenay', 'ChristopherLee', 'SimonMcBurney', 'JackShepherd', 'MagdaSzubanski', 'DerekJacobi', 'ClareHiggins', 'CharlieRowe', 'StevenLoton', 'MichaelAntoniou', 'MarkMottram', 'HattieMorahan', 'JasonWatkins', 'SamHoare', 'BrianNickels', 'ThomasArnold', 'HelenSoraya']","['NewLineCinema', 'IngeniousFilmPartners', 'DepthofField', 'ScholasticProductions']",2007,372234864
254,King Kong,"['Adventure', 'Drama', 'Action']","['NaomiWatts', 'JackBlack', 'AdrienBrody', 'ThomasKretschmann', 'ColinHanks', 'AndySerkis', 'EvanParke', 'JamieBell', 'LoboChan', 'JohnSumner', 'CraigHall', 'KyleChandler', 'WilliamJohnson', 'DavidPittu', 'MarkHadlow', 'GeraldineBrophy', 'DavidDennis', 'PipMushin', 'JimKnobeloch', 'RicHerbert', 'LeeDonahue', 'TomHobbs', 'TirielMora', 'JedBrophy', 'JohnWraight', 'WilliamWallace', 'FrankEdwards', 'CrawfordThomson', 'RichardKavanagh', 'StephenHall', 'JoeFolau', 'ChicLittlewood', 'SamuelTaylor']","['WingNutFilms', 'UniversalPictures', 'BigPrimatePictures', 'MFPVFilm']",2005,550000000
597,Titanic,"['Drama', 'Romance', 'Thriller']","['KateWinslet', 'LeonardoDiCaprio', 'FrancesFisher', 'BillyZane', 'KathyBates', 'GloriaStuart', 'BillPaxton', 'BernardHill', 'DavidWarner', 'VictorGarber', 'JonathanHyde', 'SuzyAmis', 'LewisAbernathy', 'NicholasCascone', 'DannyNucci', 'JasonBarry', 'LewPalter', 'EricBraeden', 'BernardFox', 'EwanStewart', 'IoanGruffudd', 'JonnyPhillips', 'EdwardFletcher', 'ScottG.Anderson', 'MartinEast', 'GregoryCooke', 'AlexandreaOwens', 'SethAdkins', 'MichaelEnsign', 'AnatolyM.Sagalevitch', 'MartinHub', 'MarkLindsayChapman', 'RichardGraham', 'PaulBrightwell', 'RonDonachie', 'CharlotteChatton', 'FannieBrett', 'JenetteGoldstein', 'CamillaOverbyeRoos', 'LindaKerns', 'AmyGaipa', 'MartinJarvis', 'RosalindAyres', 'RochelleRose', 'JonathanEvans-Jones', 'BrianWalsh', 'RockyTaylor', 'CraigKelly', 'LiamTuohy', 'SimonCrane', 'JamesLancaster', 'ElsaRaven', 'ReeceP.ThompsonIII', 'LaramieLandis', 'MarkRafaelTruitt', 'JohnWalcutt', 'TerryForrestal', 'DerekLea', 'RichardAshton', 'SeanNepita', 'BrendanConnolly', 'DavidCronnelly', 'GarthWilton', 'RichardFox', 'NickMeaney', 'KevinOwers', 'MarkCapri', 'MarcCass', 'PaulHerbert', 'EmmettJames', 'ChrisByrne', 'OliverPage', 'JamesGarrett', 'ErikHolland', 'ErikHolland', 'JariKinnunen', 'AndersFalk', 'BarryDennen', 'VernUrich', 'RebeccaKlingler', '""TriciaONeil""', 'KathleenS.Dunn', 'RomeoFrancis', 'MandanaMarino', 'VanLing', 'BjørnOlsen', 'DanPettersson', 'ShayDuffin', 'GregEllis', 'DianaMorgan', 'KrisAndersson', 'BobbieBates', 'AaronJamesCash', 'AnneFletcher', 'EdmondAlanForsyth', 'AndieHicks', 'ScottHislop', 'StanMazin', 'LisaRatzin', 'JuleneRenee', 'BrianBaines', 'EllieBensinger', 'AlexandraBoyd', 'MikeButters', 'JamesCameron', 'BrunoCampolo', 'ChrisCragnotti', 'KevynCurrie', 'KevinDeLaNoy', 'ThomasFiss', 'GriffinHowell', 'SeanHowse', 'TonyKenny', 'BretAaronKnower', 'GeorgeKostyIII', 'GeorgeKostyJr.', 'GeoffreyC.Kosty', 'GregoryCharlesKosty', 'SeanLawlor', 'JohnLeonhardt', 'MiguelA.Lomelin', 'DonLynch', 'JohnnyMartin', 'RyanMcClurkin', 'MeghanMcLeod', '""MikeONeal""', 'JulianOros', 'PhilParlapiano', 'JudyPrestininzi', 'StevenQuale', 'OliviaRosewood', 'JohnSlade', 'StephenWolfeSmith', 'R.GernTrowbridge', 'FranciscoVáldez', 'LucieZolcerova']","['ParamountPictures', 'TwentiethCenturyFoxFilmCorporation', 'LightstormEntertainment']",1997,1845034188
271110,Captain America: Civil War,"['Adventure', 'Action', 'ScienceFiction']","['ChrisEvans', 'RobertDowneyJr.', 'ScarlettJohansson', 'SebastianStan', 'AnthonyMackie', 'DonCheadle', 'JeremyRenner', 'ChadwickBoseman', 'PaulBettany', 'ElizabethOlsen', 'PaulRudd', 'EmilyVanCamp', 'TomHolland', 'FrankGrillo', 'WilliamHurt', 'DanielBrühl', 'JohnSlattery', 'KerryCondon', 'MartinFreeman', 'MarisaTomei', 'JohnKani', 'HopeDavis', 'GeneFarber', 'FlorenceKasumba', 'AlfreWoodard', 'JimRash', 'StanLee', 'JoeRusso', 'DamionPoitier', 'MichaelA.Cook', 'LaughtonParchment', 'JacksonSpidell', 'YiLong', 'HeidiMoneymaker', 'AaronToney', 'CaleSchultz', 'AnnRusso', 'CornellJohn', 'SvenHönig', 'JoshuaPeck', 'BrentMcGee', 'BeSatrazemis', 'BlairJasin', 'OliBigalke', 'RafaelBanasik', 'DaviddeVries', 'JohnCurran', 'KatieAmess', 'AustinSanders', 'BrettGentile', 'MatthewAnderson', 'AndrewBotchwey', 'ChaseBradfield', 'ErnestCharles', 'HendricksCoates', 'EthanCondon', 'ShenDynes', 'NathanielEllis', 'JariahFerguson', 'EvanFfrench', 'JustinFreeman', '""RalphaelGrandPierre""', 'JulianGrimes', 'AaronHayes', 'AustinHooper', 'AmiriJones', 'MylesJoseph', 'StephenLewis', 'JacobLudwick', '""DMahreiMcRae""', 'AshwinMudaliar', 'EliOllinger', 'ParkerPape', 'DanielParada', 'JonahRuffin', 'DarrylSampson', 'CameronSardone', 'StanleySellers', 'MilesSelles', 'JacobSung', 'CadenWilkinson', 'KimScar', 'JessicaWalther-Gabory', 'BeniaminoBrogi', 'SilvinaBuchbauer', 'HenryAmadi', 'UgochukwuAni', 'MichaelAnthonyRogers', 'UmarKhan', 'DavidBrown', 'GuyFernandez', 'SophiaRusso', 'AmeliaMorck', 'JuliannaGuill', 'SurelyAlvelo', 'BrianSchaeffer', 'KevinLaRosaJr.', 'AlCerullo', 'FrédéricNorth', 'RaySahetapy']","['StudioBabelsberg', 'MarvelStudios', 'WaltDisneyStudiosMotionPictures', 'Vita-RayDutchProductions(III)', 'DeluxeDigitalStudios']",2016,1153304495
44833,Battleship,"['Thriller', 'Action', 'Adventure', 'ScienceFiction']","['TaylorKitsch', 'AlexanderSkarsgård', 'Rihanna', 'BrooklynDecker', 'TadanobuAsano', 'LiamNeeson', 'GregoryD.Gadson', 'HamishLinklater', 'JessePlemons', 'JohnTui', 'JerryFerrara', 'DavidJensen', 'PeterBerg', 'AdamGodley', 'RicoMcClinton', 'JojiYoshida', 'StephenBishop', 'AustinNaulty', 'JamesRawlings', 'DustinJ.Reno', 'RickHoffman', 'GaryGrubbs', 'RamiMalek', 'PeterMacNicol', 'LouisLombardi', 'JordanKirkwood', 'DougPenty', 'CarsonAune', 'JoshPence', 'LloydPitts', 'MichelleArthur', 'NataliaCastellanos', 'LeniIto', 'JackieJohnson', 'KerryCahill', 'NormanVincentMcLafferty', 'DanteJimenez', 'DavenArce', 'RalphRichardson', 'BiuncaLove', 'KyleRussellClements', 'YutakaTakeuchi', 'JohnAWeaver', 'DaneJustman', 'DrewRausch', 'BillStinchcomb']","['UniversalPictures', 'Hasbro', 'BluegrassFilms', 'Film44']",2012,303025485
135397,Jurassic World,"['Action', 'Adventure', 'ScienceFiction', 'Thriller']","['ChrisPratt', 'BryceDallasHoward', 'IrrfanKhan', '""VincentDOnofrio""', 'NickRobinson', 'TySimpkins', 'JakeJohnson', 'OmarSy', 'BDWong', 'JudyGreer', 'LaurenLapkus', 'BrianTee', 'KatieMcGrath', 'AndyBuckley', 'EricEdelstein', 'JimmyFallon', 'JamesDuMont', 'MattBurke', 'AnnaTalakkottur', 'ColinTrevorrow', 'CourtneyJ.Clark', 'KellyWashington', 'MatthewCardarople', 'ChadRandall', 'YvonneAngulo', 'ChloePerrin', 'ErikaErica', 'TiffanyForest']","['UniversalStudios', 'AmblinEntertainment', 'LegendaryPictures', 'FujiTelevisionNetwork', 'Dentsu']",2015,1513528810
37724,Skyfall,"['Action', 'Adventure', 'Thriller']","['DanielCraig', 'JudiDench', 'JavierBardem', 'RalphFiennes', 'NaomieHarris', 'BéréniceMarlohe', 'AlbertFinney', 'BenWhishaw', 'RoryKinnear', 'OlaRapace', 'HelenMcCrory', 'NicholasWoodeson', 'BillBuckhurst', 'ElizeduToit', 'IanBonar', 'ToniaSotiropoulou', 'WolfBlitzer', 'JensHultén', '""AnthonyODonnell""', 'JoCameronBrown', 'PeterBasham', 'BenLoyd-Holmes', 'OrionLee', 'YennisCheung']",['ColumbiaPictures'],2012,1108561013
558,Spider-Man 2,"['Action', 'Adventure', 'Fantasy']","['TobeyMaguire', 'KirstenDunst', 'JamesFranco', 'AlfredMolina', 'RosemaryHarris', 'DonnaMurphy', 'J.K.Simmons', 'DanielGillies', 'DylanBaker', 'WillemDafoe', 'MageinaTovah', 'BruceCampbell', 'StanLee', 'ScottSpiegel', 'JoelMcHale', 'HalSparks', 'DonnellRawlings', 'EmilyDeschanel', 'ElizabethBanks', 'DanielDaeKim', 'AasifMandvi', 'JoeyDiaz', 'VanessaFerlito', 'JoyBryant', 'JohnLandis', 'PhilLaMarr', 'GreggEdelman', 'TedRaimi', 'CliffRobertson', 'ElyaBaskin', 'BillNunn', 'BrentBriscoe', 'ChristineEstabrook', 'JohnPaxton', 'JoanneBaron', 'PeterMcRobbie', 'LouisLombardi', 'MarcJohnJefferies', 'ReedDiamond', 'BrendanPatrickConnor', 'DanCallahan', 'SusiePark', 'BriannaBrown', 'TomCarey', 'DanHicks', 'TimothyPatrickQuill', 'TonyCampisi', 'MollyCheek', 'KellyConnell', 'RoshonFegan', 'TaylorGilbert', 'TimothyJerome', 'ElyseDinh', 'BillE.Rogers', 'AnneBetancourt', 'TriciaPeters', 'TimStorms', 'BillCalvert', 'PeterAllas', 'ChloeDykstra', 'JuliaMax', 'CalvinDean', 'FrankBonsangue', 'AndreM.Johnson', 'PeterCincotti', 'PeytonList', 'SpencerList', 'TroyMetcalf', 'ScottRoss', 'BonnieSomerville', 'WesleyVolcy', 'LouVolpe', 'DavidBoston', 'GarrettWarren', 'MichaelArthur', 'CindyCheung']","['ColumbiaPictures', 'LauraZiskinProductions', 'MarvelEnterprises']",2004,783766341
68721,Iron Man 3,"['Action', 'Adventure', 'ScienceFiction']","['RobertDowneyJr.', 'GwynethPaltrow', 'DonCheadle', 'GuyPearce', 'RebeccaHall', 'JonFavreau', 'BenKingsley', 'JamesBadgeDale', 'StephanieSzostak', 'PaulBettany', 'WilliamSadler', 'DaleDickey', 'TySimpkins', 'MiguelFerrer', 'WangXue-qi', 'ShaunToub', 'MatthewSterlingNye', 'PatKiernan', 'JoshElliott', 'MeganHenderson', 'ThomasRoberts', 'BillMaher', 'JoanRivers', 'GeorgeKotsiopoulos', '""BronteDEsposito""', 'NoahVisconti', 'AshleyHamilton', 'BrookeJayneTaylor', 'KimDean', 'GlennFoster', 'AnthonyReynolds', 'KendrickCross', 'TomClark', 'BrianSchaeffer', 'JohnEddins', 'SpencerGarrett', 'RockeyDickeyJr.', 'DrewMichaelHershner', 'SarahBurkhardt', 'JanBroberg', 'AndrewLauer', 'NateBynum', 'AndrewLander', 'TomVirtue', 'RoyMcCrerey', 'SerdarKalsin', 'DemetroisHodges', 'BobbyTisdale', 'YvonneZima', 'StanLee', 'AdamPally', 'JamesRackley', 'CullenMoss', 'JakeDewitt', 'RebeccaMader', 'KevinArnold', 'JuanC.Bofill', 'DavidBuglione', 'AdamLytle', '""PaulAndrewOConnor""', 'PhilOrtiz', 'GwendalynBarker', 'SteveWilder', 'LucianaFaulhaber', 'KarinaFlorez', 'MikeMassa', 'MarkKubr', 'Si-FuEricOram', 'NaomiParshin', 'AureliaRiley', 'JohannaYunda', 'WesleyThompson', 'JennaOrtega', 'T.C.Anyachonkeya', 'ChadKurtz', 'CalJohnson', 'CoreyHawkins', 'LindenAshby', 'SarahFarooqui', 'SalaBaker', 'KialButler', 'NickBrandon', 'DanBrown', 'FernandoChien', 'IlramChoi', 'BrycenCounts', 'KianteElam', 'DaneFarwell', 'MarkFichera', 'ColinFollenweider', 'AjaFrary', 'MarkGinther', 'AdrianGonzalez', 'DennisKeiffer', 'SamuelLe', 'TaraMacken', 'WilliamMorts', 'JadeQuon', 'J.C.Robaina', 'MarkosRounthwaite', 'PhilipJSilvera', 'BrianSimpson', 'MarkAaronWagner', 'ChrisGethard', 'NickW.Nicholson', 'MarkRuffalo', 'BridgerZadina']",['MarvelStudios'],2013,1215439994
12155,Alice in Wonderland,"['Family', 'Fantasy', 'Adventure']","['MiaWasikowska', 'JohnnyDepp', 'AnneHathaway', 'HelenaBonhamCarter', 'CrispinGlover', 'MartonCsokas', 'LindsayDuncan', 'MattLucas', 'GeraldineJames', 'TimPigott-Smith', 'LeoBill', 'FrancesdelaTour', 'MichaelSheen', 'AlanRickman', 'ChristopherLee', 'StephenFry', 'TimothySpall', 'PaulWhitehouse', 'BarbaraWindsor', 'MichaelGough', 'ImeldaStaunton', 'EleanorTomlinson', 'JemmaPowell', 'EleanorGecks', 'RebeccaCrookshank', 'HollyHawkins', 'LucyDavenport', 'JoelSwetow', 'JessicaOyelowo', 'EthanCohn', 'ChrisGrabher', 'BonnieParker', 'SimoneSault', 'DaleMercer', 'CortneyPalm']","['WaltDisneyPictures', 'TeamTodd', 'TimBurtonProductions', 'RothFilms', 'ZanuckCompany', 'The']",2010,1025491110
